
|KPFZ-FM     |88.1  MHz |FM |201 |DA  |-                   |B1 |-  |LIC    |LAKEPORT                 |CA |US |BLED   -20130117ADM |0.     kW |0.3    kW |0.0     |655.0   |90952      |N |38 |59 |23.00 |W |122 |46 |5.00  |LAKE COUNTY COMMUNITY RADIO INC                                             |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|1210.  m|111325    |0.      |-       |12.    m|1538085   |
|KWTF        |88.1  MHz |FM |201 |ND  |-                   |A  |-  |CP MOD |BODEGA BAY               |CA |US |BMPED  -20130228AAD |0.1    kW |0.1    kW |14.0    |14.0    |175619     |N |38 |21 |43.00 |W |122 |58 |43.00 |KWTF RADIO                                                                  |   0.00 km |   0.00 mi |  0.00 deg |101.   m|101.0  m|-         |-       |-       |27.    m|1543301   |
|KZSC        |88.1  MHz |FM |201 |DA  |-                   |B  |-  |LIC    |SANTA CRUZ               |CA |US |BLED   -20130320AFA |20.    kW |20.    kW |140.3   |140.3   |66310      |N |37 |0  |10.00 |W |122 |3  |4.00  |THE REGENTS OF THE UNIVERSITY OF CALIFORNIA                                 |   0.00 km |   0.00 mi |  0.00 deg |277.   m|277.0  m|108504    |0.      |-       |24.    m|1546881   |
|K201FK      |88.1  MHz |FX |201 |ND  |-                   |D  |-  |LIC    |BURLINGTON               |CO |US |BLFT   -20020712AAU |0.     kW |0.25   kW |0.0     |76.0    |92415      |N |39 |20 |15.00 |W |102 |9  |54.00 |CALVARY CHAPEL OF TWIN FALLS, INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|1302.  m|30760     |-       |1037567 |72.    m|607042    |
|KDNK        |88.1  MHz |FM |201 |DA  |-                   |C2 |-  |LIC    |GLENWOOD SPRINGS         |CO |US |BLED   -20041022ABU |1.2    kW |1.07   kW |775.0   |775.0   |88445      |N |39 |25 |8.00  |W |107 |22 |10.00 |CARBONDALE COMMUNITY ACCESS RADIO, INC.                                     |   0.00 km |   0.00 mi |  0.00 deg |3227.  m|3227.0 m|64852     |0.      |-       |41.    m|1017639   |
|KDNK-FM1    |88.1  MHz |FB |201 |DA  |-                   |D  |-  |LIC    |WEST GLENWOOD SPRINGS    |CO |US |BLFTB  -20051214AAR |0.     kW |0.2    kW |0.0     |0.0     |164703     |N |39 |33 |36.00 |W |107 |19 |12.00 |CARBONDALE COMMUNITY ACCESS RADIO, INC                                      |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|2164.  m|16130     |200.    |-       |5.     m|1104076   |
|K201HJ      |88.1  MHz |FX |201 |DA  |-                   |D  |-  |LIC    |LINCOLN PARK             |CO |US |BLFT   -20060705ACK |0.03   kW |0.03   kW |-85.0   |0.0     |106685     |N |38 |25 |20.00 |W |105 |9  |5.00  |EDUCATIONAL COMMUNICATIONS OF COLORADO SPRINGS, INC.                        |   0.00 km |   0.00 mi |  0.00 deg |1689.  m|1689.0 m|41424     |290.    |1022264 |8.     m|1136987   |
|KPGS        |88.1  MHz |FM |201 |DA  |-                   |C3 |-  |LIC    |PAGOSA SPRINGS           |CO |US |BLED   -20080404AED |0.     kW |1.     kW |0.0     |416.0   |123206     |N |37 |11 |48.00 |W |107 |7  |1.00  |KUTE, INC.                                                                  |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|2659.  m|79463     |0.      |-       |36.    m|1242254   |
|K201HV      |88.1  MHz |FX |201 |ND  |-                   |D  |-  |LIC    |JANSEN                   |CO |US |BLFT   -20090330ABK |0.01   kW |0.01   kW |243.9   |0.0     |78198      |N |37 |14 |14.00 |W |104 |30 |52.00 |EDUCATIONAL COMMUNICATIONS OF COLORADO SPRINGS, INC.                        |   0.00 km |   0.00 mi |  0.00 deg |2182.  m|2182.0 m|75097     |-       |-       |18.    m|1304075   |
|K201DU      |88.1  MHz |FX |201 |DA  |-                   |D  |-  |LIC    |VAIL                     |CO |US |BLFT   -20090515ADA |0.028  kW |0.028  kW |-218.7  |0.0     |84119      |N |39 |36 |58.00 |W |106 |26 |57.00 |EDUCATIONAL MEDIA FOUNDATION                                                |   0.00 km |   0.00 mi |  0.00 deg |2734.  m|2734.0 m|16125     |90.     |-       |17.    m|1312960   |
|K201EC      |88.1  MHz |FX |201 |ND  |-                   |D  |-  |LIC    |MANITOU SPRINGS          |CO |US |BLFT   -20100702AQE |0.099  kW |0.099  kW |-105.2  |0.0     |18884      |N |38 |53 |10.00 |W |104 |53 |24.00 |EDUCATIONAL COMMUNICATIONS OF COLORADO SPRINGS, INC.                        |   0.00 km |   0.00 mi |  0.00 deg |2215.  m|2215.0 m|97946     |-       |-       |5.     m|1384454   |
|KVOD        |88.1  MHz |FM |201 |ND  |-                   |C3 |-  |LIC    |LAKEWOOD                 |CO |US |BLED   -20100805AJY |1.2    kW |1.2    kW |321.0   |321.0   |83535      |N |39 |40 |18.00 |W |105 |13 |5.00  |PUBLIC BROADCASTING OF COLORADO, INC.                                       |   0.00 km |   0.00 mi |  0.00 deg |2348.  m|2348.0 m|-         |-       |-       |7.     m|1394118   |
|KMPZ        |88.1  MHz |FM |201 |ND  |-                   |C3 |-  |LIC    |SALIDA                   |CO |US |BLED   -20101029ADJ |0.2    kW |0.2    kW |827.0   |827.0   |175217     |N |38 |26 |48.00 |W |106 |0  |36.00 |CHEYENNE MOUNTAIN PUBLIC BROADCAST HOUSE, INC.                              |   0.00 km |   0.00 mi |  0.00 deg |3567.  m|3567.0 m|-         |-       |-       |7.     m|1402403   |
|K201HP      |88.1  MHz |FX |201 |ND  |-                   |D  |-  |LIC    |STEAMBOAT SPRINGS        |CO |US |BLFT   -20101230ACE |0.075  kW |0.075  kW |371.4   |0.0     |69404      |N |40 |22 |3.00  |W |106 |41 |28.00 |CEDAR COVE BROADCASTING, INC.                                               |   0.00 km |   0.00 mi |  0.00 deg |3102.  m|3102.0 m|102715    |-       |-       |11.    m|1413189   |
|KHTU        |88.1  MHz |FM |201 |ND  |-                   |A  |-  |LIC    |WRAY                     |CO |US |BLED   -20110516AAA |0.     kW |0.1    kW |0.0     |-38.0   |176806     |N |40 |4  |24.00 |W |102 |14 |3.00  |HOME TOWN RADIO                                                             |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|1097.  m|-         |-       |-       |9.     m|1427402   |
|KAFM        |88.1  MHz |FM |201 |DA  |-                   |A  |-  |LIC    |GRAND JUNCTION           |CO |US |BLED   -20111209IZL |0.3    kW |0.3    kW |396.6   |396.6   |24780      |N |39 |4  |0.00  |W |108 |44 |41.00 |GRAND VALLEY PUBLIC RADIO, INC.                                             |   0.00 km |   0.00 mi |  0.00 deg |2182.  m|2182.0 m|106199    |0.      |1022341 |28.    m|1473863   |
|K202EG      |88.1  MHz |FX |201 |DA  |-                   |D  |-  |CP     |ESTES PARK               |CO |US |BPFT   -20120319AAS |0.013  kW |0.013  kW |0.0     |0.0     |68216      |N |40 |21 |38.00 |W |105 |31 |12.00 |CEDAR COVE BROADCASTING, INC.                                               |   0.00 km |   0.00 mi |  0.00 deg |2723.  m|2723.0 m|108749    |0.      |-       |10.    m|1492223   |
|KVOD        |88.1  MHz |FM |201 |DA  |-                   |C3 |-  |CP     |LAKEWOOD                 |CO |US |BPED   -20120417AAA |2.1    kW |2.1    kW |275.0   |275.0   |83535      |N |39 |43 |49.00 |W |105 |15 |0.00  |PUBLIC BROADCASTING OF COLORADO, INC.                                       |   0.00 km |   0.00 mi |  0.00 deg |2334.  m|2334.0 m|109033    |0.      |1024865 |42.8   m|1494947   |
|K201IL      |88.1  MHz |FX |201 |ND  |-                   |D  |-  |LIC    |BRECKENRIDGE             |CO |US |BLFT   -20120803ABG |0.065  kW |0.065  kW |0.0     |0.0     |90004      |N |39 |37 |51.00 |W |106 |2  |47.00 |COMMUNITY RADIO FOR NORTHERN COLORADO                                       |   0.00 km |   0.00 mi |  0.00 deg |2793.  m|2793.0 m|108510    |-       |-       |16.    m|1510689   |
|K201IP      |88.1  MHz |FX |201 |ND  |-                   |D  |-  |LIC    |STERLING                 |CO |US |BLFT   -20121105AKX |0.     kW |0.075  kW |0.0     |0.0     |92423      |N |40 |32 |12.00 |W |103 |2  |52.00 |CALVARY CHAPEL OF TWIN FALLS, INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|1446.  m|110258    |-       |-       |44.    m|1523143   |
|WMNR        |88.1  MHz |FM |201 |DA  |-                   |B1 |-  |LIC    |MONROE                   |CT |US |BLED   -19900516KA  |5.     kW |5.     kW |123.0   |123.0   |43531      |N |41 |19 |8.00  |W |73  |15 |13.00 |TOWN OF MONROE, CONNECTICUT                                                 |   0.00 km |   0.00 mi |  0.00 deg |248.   m|248.0  m|14076     |0.      |-       |86.    m|148346    |
|WMNR        |88.1  MHz |FS |201 |ND  |-                   |B1 |-  |LIC    |MONROE                   |CT |US |BMLED  -19960903KB  |0.33   kW |0.33   kW |82.0    |82.0    |43531      |N |41 |19 |8.00  |W |73  |15 |13.00 |TOWN OF MONROE, CONNECTICUT                                                 |   0.00 km |   0.00 mi |  0.00 deg |208.   m|208.0  m|-         |-       |-       |46.    m|231654    |
|WMNR        |88.1  MHz |FS |201 |ND  |-                   |B1 |-  |LIC    |MONROE                   |CT |US |BXLED  -20080515AAA |0.175  kW |0.175  kW |117.0   |117.0   |43531      |N |41 |20 |29.60 |W |73  |16 |29.60 |TOWN OF MONROE, CONNECTICUT                                                 |   0.00 km |   0.00 mi |  0.00 deg |252.   m|252.0  m|-         |-       |1044917 |74.    m|1197719   |
|WESU        |88.1  MHz |FM |201 |DA  |-                   |A  |-  |LIC    |MIDDLETOWN               |CT |US |BLED   -20100624AIT |6.     kW |6.     kW |11.0    |11.0    |71537      |N |41 |33 |12.00 |W |72  |39 |29.00 |WESLEYAN                                                                    |   0.00 km |   0.00 mi |  0.00 deg |96.    m|96.0   m|94597     |0.      |-       |39.    m|1390741   |
|WMHS        |88.1  MHz |FM |201 |DA  |-                   |A  |-  |LIC    |PIKE CREEK               |DE |US |BLED   -20000518ABE |0.     kW |0.088  kW |0.0     |37.0    |90384      |N |39 |45 |27.00 |W |75  |40 |2.00  |RED CLAY CONSOLIDATED SCHOOL DISTRICT                                       |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|99.    m|41317     |257.5   |-       |15.    m|498543    |
|WJIS        |88.1  MHz |FM |201 |ND  |-                   |C1 |-  |LIC    |BRADENTON                |FL |US |BLED   -19860523KB  |100.   kW |100.   kW |121.0   |121.0   |54857      |N |27 |7  |54.00 |W |82  |23 |39.00 |RADIO TRAINING NETWORK, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |125.   m|125.0  m|-         |-       |-       |120.   m|88467     |
|WHIJ        |88.1  MHz |FM |201 |ND  |-                   |A  |-  |LIC    |OCALA                    |FL |US |BLED   -19900411KA  |0.     kW |1.25   kW |0.0     |120.0   |40160      |N |29 |14 |17.00 |W |82  |7  |17.00 |RADIO TRAINING NETWORK, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|142.   m|-         |-       |-       |122.   m|147359    |
|WRGP        |88.1  MHz |FM |201 |ND  |-                   |A  |-  |LIC    |HOMESTEAD                |FL |US |BLED   -19990624KB  |0.165  kW |0.165  kW |129.0   |129.0   |21777      |N |25 |32 |24.00 |W |80  |28 |7.00  |FLORIDA INTERNATIONAL UNIVERSITY BOARD OF TRUSTEES                          |   0.00 km |   0.00 mi |  0.00 deg |131.   m|131.0  m|-         |-       |-       |128.   m|286517    |
|WCRJ        |88.1  MHz |FM |201 |DA  |-                   |C3 |-  |LIC    |JACKSONVILLE             |FL |US |BLED   -19991117ABF |8.     kW |8.     kW |151.0   |151.0   |48390      |N |30 |16 |34.00 |W |81  |33 |53.00 |DELMARVA EDUCATIONAL ASSOCIATION                                            |   0.00 km |   0.00 mi |  0.00 deg |156.   m|156.0  m|15709     |0.      |1020783 |147.   m|423023    |
|WBGY        |88.1  MHz |FM |201 |ND  |-                   |A  |-  |LIC    |NAPLES                   |FL |US |BLED   -20001220ABB |0.     kW |0.11   kW |0.0     |18.0    |47386      |N |25 |51 |56.00 |W |81  |23 |9.00  |EVERGLADES CITY BROADCASTING COMPANY, INC                                   |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|18.    m|-         |-       |-       |17.    m|542975    |
|WAYF        |88.1  MHz |FM |201 |DA  |-                   |C1 |-  |LIC    |WEST PALM BEACH          |FL |US |BLED   -20030818ADR |0.05   kW |50.    kW |321.0   |321.0   |61507      |N |26 |35 |20.00 |W |80  |12 |44.00 |WAY MEDIA, INC.                                                             |   0.00 km |   0.00 mi |  0.00 deg |322.5  m|322.5  m|43945     |0.      |1220033 |317.   m|679198    |
|NEW         |88.1  MHz |FM |201 |ND  |-                   |A  |-  |CP     |TAVERNIER                |FL |US |BNPED  -20071022AGK |0.     kW |0.75   kW |0.0     |40.0    |175531     |N |24 |57 |34.00 |W |80  |34 |30.00 |CALVARY FELLOWSHIP, INC.                                                    |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|40.    m|-         |-       |1223674 |40.    m|1213119   |
|WUBA        |88.1  MHz |FM |201 |DA  |-                   |A  |-  |CP     |HIGH SPRINGS             |FL |US |BNPED  -20071019AQU |0.045  kW |0.045  kW |100.0   |100.0   |175104     |N |29 |49 |16.00 |W |82  |34 |24.00 |NEIGHBORHOODS UNITED FOR A BETTER ALACHUA, INC.                             |   0.00 km |   0.00 mi |  0.00 deg |125.   m|125.0  m|84098     |0.      |1062417 |99.    m|1227491   |
|WUWF        |88.1  MHz |FS |201 |ND  |-                   |C1 |-  |LIC    |PENSACOLA                |FL |US |BXLED  -20081023ABD |7.5    kW |7.5    kW |29.3    |29.3    |66570      |N |30 |32 |37.10 |W |87  |13 |12.90 |THE UNIVERSITY OF WEST FLORIDA                                              |   0.00 km |   0.00 mi |  0.00 deg |55.9   m|55.9   m|-         |-       |-       |29.3   m|1267828   |
|WHIJ        |88.1  MHz |FM |201 |ND  |-                   |A  |-  |CP     |OCALA                    |FL |US |BPED   -20100204ACE |1.25   kW |1.25   kW |117.0   |117.0   |40160      |N |29 |14 |16.00 |W |82  |7  |16.00 |RADIO TRAINING NETWORK, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |140.2  m|140.2  m|-         |-       |1036813 |121.9  m|1354844   |
|NEW         |88.1  MHz |FM |201 |DA  |-                   |A  |-  |CP     |HIGH SPRINGS             |FL |US |BNPED  -20071019AUY |4.3    kW |4.3    kW |19.9    |19.9    |171904     |N |29 |45 |27.50 |W |82  |36 |18.90 |WESTSIDE BAPTIST CHURCH                                                     |   0.00 km |   0.00 mi |  0.00 deg |45.    m|45.0   m|101361    |0.      |-       |20.    m|1394666   |
|WBGY        |88.1  MHz |FM |201 |ND  |-                   |A  |-  |CP     |EVERGLADES CITY          |FL |US |BPED   -20110928AIO |0.1    kW |0.1    kW |16.0    |16.0    |47386      |N |25 |51 |25.00 |W |81  |23 |12.00 |EVERGLADES CITY BROADCASTING COMPANY, INC                                   |   0.00 km |   0.00 mi |  0.00 deg |16.1   m|16.1   m|-         |-       |1278015 |15.2   m|1447211   |
|WUWF        |88.1  MHz |FM |201 |ND  |-                   |C1 |-  |LIC    |PENSACOLA                |FL |US |BMLED  -20120321ACC |100.   kW |100.   kW |187.2   |187.2   |66570      |N |30 |24 |13.00 |W |86  |59 |34.00 |THE UNIVERSITY OF WEST FLORIDA                                              |   0.00 km |   0.00 mi |  0.00 deg |191.   m|191.0  m|-         |-       |1058824 |180.   m|1492603   |
|WCRJ        |88.1  MHz |FM |201 |DA  |-                   |C2 |-  |CP     |JACKSONVILLE             |FL |US |BPED   -20120504ABH |8.     kW |8.     kW |194.0   |194.0   |48390      |N |30 |16 |34.00 |W |81  |33 |51.00 |DELMARVA EDUCATIONAL ASSOCIATION                                            |   0.00 km |   0.00 mi |  0.00 deg |198.   m|198.0  m|109207    |0.      |1020783 |189.   m|1498112   |
|WLXP        |88.1  MHz |FM |201 |DA  |-                   |A  |-  |LIC    |SAVANNAH                 |GA |US |BLED   -20051109ACD |5.5    kW |5.5    kW |104.0   |104.0   |81997      |N |32 |3  |48.00 |W |81  |2  |56.00 |CHRISTIAN MULTIMEDIA NETWORK, INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |105.   m|105.0  m|64183     |0.      |1021799 |98.9   m|1096709   |
|W201CC      |88.1  MHz |FX |201 |ND  |-                   |D  |-  |LIC    |BUFORD                   |GA |US |BLFT   -20070122ABR |0.019  kW |0.019  kW |66.0    |0.0     |91293      |N |34 |6  |20.00 |W |83  |55 |49.00 |CALVARY CHAPEL OF TWIN FALLS, INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |388.   m|388.0  m|76056     |-       |1019512 |41.    m|1169155   |
|W201DB      |88.1  MHz |FX |201 |ND  |-                   |D  |-  |LIC    |MCRAE                    |GA |US |BLFT   -20070709AAT |0.003  kW |0.003  kW |41.0    |0.0     |151847     |N |32 |4  |48.00 |W |82  |55 |27.00 |EDGEWATER BROADCASTING INC.                                                 |   0.00 km |   0.00 mi |  0.00 deg |106.   m|106.0  m|79815     |-       |1060820 |27.    m|1194148   |
|WJSP-FM     |88.1  MHz |FM |201 |ND  |-                   |C1 |-  |LIC    |WARM SPRINGS             |GA |US |BLED   -20080516AAS |42.    kW |42.    kW |417.0   |417.0   |23927      |N |32 |51 |8.00  |W |84  |42 |4.00  |GEORGIA PUBLIC TELECOMMUNICATIONS COMMISSION                                |   0.00 km |   0.00 mi |  0.00 deg |679.5  m|679.5  m|-         |-       |1018795 |283.5  m|1246241   |
|W201DJ      |88.1  MHz |FX |201 |ND  |-                   |D  |-  |LIC    |DOUGLAS                  |GA |US |BLFT   -20110217ACE |0.013  kW |0.013  kW |0.0     |0.0     |152243     |N |31 |32 |44.00 |W |82  |53 |30.00 |EDGEWATER BROADCASTING, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |182.   m|182.0  m|102561    |-       |1019770 |101.   m|1418338   |
|WNEE        |88.1  MHz |FM |201 |DA  |-                   |A  |-  |LIC    |PATTERSON                |GA |US |BLED   -20110304ABT |6.     kW |6.     kW |49.0    |49.0    |122086     |N |34 |0  |43.00 |W |83  |17 |38.00 |COMMUNITY PUBLIC RADIO, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |276.   m|276.0  m|100974    |0.      |-       |40.    m|1420805   |
